id,imdb_id,movie_title,director_name,actor_1_name,actor_2_name,actor_3_name,genres,combine
10731,tt0109446,the client,Joel Schumacher,Bradley Whitford,Anthony LaPaglia,Brad Renfro,Crime Drama Mystery Thriller,Bradley Whitford Anthony LaPaglia Brad Renfro Joel Schumacher Crime Drama Mystery Thriller
81242,tt2072962,the client,Joel Schumacher,Bradley Whitford,Anthony LaPaglia,Brad Renfro,Crime Drama Mystery Thriller,Bradley Whitford Anthony LaPaglia Brad Renfro Joel Schumacher Crime Drama Mystery Thriller
34152,tt0109504,crooklyn,Spike Lee,Alfre Woodard,Delroy Lindo,Isaiah Washington,Comedy Drama,Alfre Woodard Delroy Lindo Isaiah Washington Spike Lee Comedy Drama
9495,tt0109506,the crow,Alex Proyas,Michael Wincott,Bai Ling,David Patrick Kelly,Action Drama Fantasy,Michael Wincott Bai Ling David Patrick Kelly Alex Proyas Action Drama Fantasy
888,tt0109813,the flintstones,Brian Levant,Jonathan Winters,Elizabeth Perkins,Harvey Korman,Comedy Family Fantasy,Jonathan Winters Elizabeth Perkins Harvey Korman Brian Levant Comedy Family Fantasy
13,tt0109830,forrest gump,Robert Zemeckis,Tom Hanks,Siobhan Fallon Hogan,Sam Anderson,Comedy Drama,Tom Hanks Siobhan Fallon Hogan Sam Anderson Robert Zemeckis Comedy Drama
712,tt0109831,four weddings and a funeral,Mike Newell,Kristin Scott Thomas,James Fleet,Simon Callow,Comedy Drama Romance,Kristin Scott Thomas James Fleet Simon Callow Mike Newell Comedy Drama Romance
10714,tt0110213,the jungle book,Jon Favreau,Scarlett Johansson,Bill Murray,Garry Shandling,Adventure Drama Family Fantasy,Scarlett Johansson Bill Murray Garry Shandling Jon Favreau Adventure Drama Family Fantasy
9325,tt0061852,the jungle book,Jon Favreau,Scarlett Johansson,Bill Murray,Garry Shandling,Adventure Drama Family Fantasy,Scarlett Johansson Bill Murray Garry Shandling Jon Favreau Adventure Drama Family Fantasy
278927,tt3040964,the jungle book,Jon Favreau,Scarlett Johansson,Bill Murray,Garry Shandling,Adventure Drama Family Fantasy,Scarlett Johansson Bill Murray Garry Shandling Jon Favreau Adventure Drama Family Fantasy
8587,tt0110357,the lion king,Roger Allers,Matthew Broderick,Nathan Lane,Niketa Calame,Adventure Animation Drama Family Musical,Matthew Broderick Nathan Lane Niketa Calame Roger Allers Adventure Animation Drama Family Musical
11596,tt0111686,new nightmare,Wes Craven,Miko Hughes,Heather Langenkamp,Tracy Middendorf,Fantasy Horror Mystery Thriller,Miko Hughes Heather Langenkamp Tracy Middendorf Wes Craven Fantasy Horror Mystery Thriller
854,tt0110475,the mask,Chuck Russell,Peter Greene,Amy Yasbeck,Reg E. Cathey,Action Comedy Crime Fantasy,Peter Greene Amy Yasbeck Reg E. Cathey Chuck Russell Action Comedy Crime Fantasy
57665,tt0055151,the mask,Chuck Russell,Peter Greene,Amy Yasbeck,Reg E. Cathey,Action Comedy Crime Fantasy,Peter Greene Amy Yasbeck Reg E. Cathey Chuck Russell Action Comedy Crime Fantasy
131334,tt0095598,the mask,Chuck Russell,Peter Greene,Amy Yasbeck,Reg E. Cathey,Action Comedy Crime Fantasy,Peter Greene Amy Yasbeck Reg E. Cathey Chuck Russell Action Comedy Crime Fantasy
11011,tt0110989,ri¢hie ri¢h,Donald Petrie,Macaulay Culkin,John Larroquette,Jonathan Hyde,Comedy Family,Macaulay Culkin John Larroquette Jonathan Hyde Donald Petrie Comedy Family
8987,tt0110997,the river wild,Curtis Hanson,Meryl Streep,Glenn Morshower,William Lucking,Action Adventure Crime Thriller,Meryl Streep Glenn Morshower William Lucking Curtis Hanson Action Adventure Crime Thriller
1637,tt0111257,speed,Jan de Bont,Keanu Reeves,Alan Ruck,Joe Morton,Action Adventure Crime Thriller,Keanu Reeves Alan Ruck Joe Morton Jan de Bont Action Adventure Crime Thriller
8831,tt0111438,timecop,Peter Hyams,Mia Sara,Bruce McGill,Gloria Reuben,Action Crime Sci-Fi Thriller,Mia Sara Bruce McGill Gloria Reuben Peter Hyams Action Crime Sci-Fi Thriller
36955,tt0111503,true lies,James Cameron,Jamie Lee Curtis,Tia Carrere,Tom Arnold,Action Comedy Thriller,Jamie Lee Curtis Tia Carrere Tom Arnold James Cameron Action Comedy Thriller
10395,tt0111742,wolf,Mike Nichols,David Hyde Pierce,Peter Gerety,Ron Rifkin,Drama Horror Romance Thriller,David Hyde Pierce Peter Gerety Ron Rifkin Mike Nichols Drama Horror Romance Thriller
36610,tt0385842,wolf,Mike Nichols,David Hyde Pierce,Peter Gerety,Ron Rifkin,Drama Horror Romance Thriller,David Hyde Pierce Peter Gerety Ron Rifkin Mike Nichols Drama Horror Romance Thriller
191104,tt2504404,wolf,Mike Nichols,David Hyde Pierce,Peter Gerety,Ron Rifkin,Drama Horror Romance Thriller,David Hyde Pierce Peter Gerety Ron Rifkin Mike Nichols Drama Horror Romance Thriller
14074,tt0937378,wolf,Mike Nichols,David Hyde Pierce,Peter Gerety,Ron Rifkin,Drama Horror Romance Thriller,David Hyde Pierce Peter Gerety Ron Rifkin Mike Nichols Drama Horror Romance Thriller
12160,tt0111756,wyatt earp,Lawrence Kasdan,Dennis Quaid,Catherine O'Hara,Isabella Rossellini,Adventure Biography Crime Drama Western,Dennis Quaid Catherine O'Hara Isabella Rossellini Lawrence Kasdan Adventure Biography Crime Drama Western
40480,tt0112443,bad company,Joel Schumacher,Anthony Hopkins,Brooke Smith,Garcelle Beauvais,Action Adventure Comedy Thriller,Anthony Hopkins Brooke Smith Garcelle Beauvais Joel Schumacher Action Adventure Comedy Thriller
3132,tt0280486,bad company,Joel Schumacher,Anthony Hopkins,Brooke Smith,Garcelle Beauvais,Action Adventure Comedy Thriller,Anthony Hopkins Brooke Smith Garcelle Beauvais Joel Schumacher Action Adventure Comedy Thriller
31591,tt0068245,bad company,Joel Schumacher,Anthony Hopkins,Brooke Smith,Garcelle Beauvais,Action Adventure Comedy Thriller,Anthony Hopkins Brooke Smith Garcelle Beauvais Joel Schumacher Action Adventure Comedy Thriller
26352,tt0110399,a low down dirty shame,Keenen Ivory Wayans,Jada Pinkett Smith,Salli Richardson-Whitfield,Charles S. Dutton,Action Comedy Crime,Jada Pinkett Smith Salli Richardson-Whitfield Charles S. Dutton Keenen Ivory Wayans Action Comedy Crime
11667,tt0111301,street fighter,Steven E. de Souza,Ming-Na Wen,Raul Julia,Kylie Minogue,Action Adventure Comedy Thriller,Ming-Na Wen Raul Julia Kylie Minogue Steven E. de Souza Action Adventure Comedy Thriller
203119,tt0114047,open season,Roger Allers,Jon Favreau,Debra Messing,Jane Krakowski,Adventure Animation Comedy Family,Jon Favreau Debra Messing Jane Krakowski Roger Allers Adventure Animation Comedy Family
7484,tt0400717,open season,Roger Allers,Jon Favreau,Debra Messing,Jane Krakowski,Adventure Animation Comedy Family,Jon Favreau Debra Messing Jane Krakowski Roger Allers Adventure Animation Comedy Family
8011,tt0110027,highlander: the final dimension,Andrew Morahan,Christopher Lambert,Mako,Mario Van Peebles,Action Fantasy Romance Sci-Fi,Christopher Lambert Mako Mario Van Peebles Andrew Morahan Action Fantasy Romance Sci-Fi
10436,tt0106226,the age of innocence,Martin Scorsese,Richard E. Grant,Geraldine Chaplin,Stuart Wilson,Drama Romance,Richard E. Grant Geraldine Chaplin Stuart Wilson Martin Scorsese Drama Romance
110540,tt0024819,the age of innocence,Martin Scorsese,Richard E. Grant,Geraldine Chaplin,Stuart Wilson,Drama Romance,Richard E. Grant Geraldine Chaplin Stuart Wilson Martin Scorsese Drama Romance
306,tt0109254,beverly hills cop iii,John Landis,Louis Lombardi,Jon Tenney,Gilbert R. Hill,Action Comedy Crime Thriller,Louis Lombardi Jon Tenney Gilbert R. Hill John Landis Action Comedy Crime Thriller
9350,tt0106582,cliffhanger,Renny Harlin,Sylvester Stallone,Leon,Janine Turner,Action Adventure Thriller,Sylvester Stallone Leon Janine Turner Renny Harlin Action Adventure Thriller
9571,tt0106677,dazed and confused,Richard Linklater,Milla Jovovich,Adam Goldberg,Cole Hauser,Comedy,Milla Jovovich Adam Goldberg Cole Hauser Richard Linklater Comedy
37233,tt0106918,the firm,Sydney Pollack,Tom Cruise,Holly Hunter,Wilford Brimley,Drama Mystery Thriller,Tom Cruise Holly Hunter Wilford Brimley Sydney Pollack Drama Mystery Thriller
31218,tt1313113,the firm,Sydney Pollack,Tom Cruise,Holly Hunter,Wilford Brimley,Drama Mystery Thriller,Tom Cruise Holly Hunter Wilford Brimley Sydney Pollack Drama Mystery Thriller
5503,tt0106977,the fugitive,Andrew Davis,Harrison Ford,Daniel Roebuck,Sela Ward,Action Adventure Crime Drama Mystery Thriller,Harrison Ford Daniel Roebuck Sela Ward Andrew Davis Action Adventure Crime Drama Mystery Thriller
37368,tt0039402,the fugitive,Andrew Davis,Harrison Ford,Daniel Roebuck,Sela Ward,Action Adventure Crime Drama Mystery Thriller,Harrison Ford Daniel Roebuck Sela Ward Andrew Davis Action Adventure Crime Drama Mystery Thriller
11934,tt0110074,the hudsucker proxy,Joel Coen,Jennifer Jason Leigh,Bill Cobbs,John Mahoney,Comedy Fantasy,Jennifer Jason Leigh Bill Cobbs John Mahoney Joel Coen Comedy Fantasy
59930,tt0110137,the inkwell,Matty Rich,Jada Pinkett Smith,Joe Morton,Larenz Tate,Comedy Drama Romance,Jada Pinkett Smith Joe Morton Larenz Tate Matty Rich Comedy Drama Romance
15765,tt0108551,what's love got to do with it,Brian Gibson,Rae'Ven Kelly,Virginia Capers,Dororthy Thorton,Biography Drama Music,Rae'Ven Kelly Virginia Capers Dororthy Thorton Brian Gibson Biography Drama Music
329,tt0107290,jurassic park,Steven Spielberg,Wayne Knight,Ariana Richards,Bob Peck,Adventure Sci-Fi Thriller,Wayne Knight Ariana Richards Bob Peck Steven Spielberg Adventure Sci-Fi Thriller
507,tt0110265,killing zoe,Roger Avary,Eric Stoltz,Salvator Xuereb,Jean-Hugues Anglade,Crime Drama Thriller,Eric Stoltz Salvator Xuereb Jean-Hugues Anglade Roger Avary Crime Drama Thriller
9593,tt0107362,last action hero,John McTiernan,F. Murray Abraham,Tom Noonan,Joan Plowright,Action Adventure Comedy Fantasy,F. Murray Abraham Tom Noonan Joan Plowright John McTiernan Action Adventure Comedy Fantasy
9516,tt0107554,menace ii society,Albert Hughes,Jada Pinkett Smith,Larenz Tate,Khandi Alexander,Crime Drama Thriller,Jada Pinkett Smith Larenz Tate Khandi Alexander Albert Hughes Crime Drama Thriller
2320,tt0116253,executive decision,Stuart Baird,Oliver Platt,Joe Morton,J.T. Walsh,Action Adventure Thriller,Oliver Platt Joe Morton J.T. Walsh Stuart Baird Action Adventure Thriller
11971,tt0107616,much ado about nothing,Kenneth Branagh,Keanu Reeves,Denzel Washington,Brian Blessed,Comedy Drama Romance,Keanu Reeves Denzel Washington Brian Blessed Kenneth Branagh Comedy Drama Romance
91739,tt2094064,much ado about nothing,Kenneth Branagh,Keanu Reeves,Denzel Washington,Brian Blessed,Comedy Drama Romance,Keanu Reeves Denzel Washington Brian Blessed Kenneth Branagh Comedy Drama Romance
371465,tt4650738,much ado about nothing,Kenneth Branagh,Keanu Reeves,Denzel Washington,Brian Blessed,Comedy Drama Romance,Keanu Reeves Denzel Washington Brian Blessed Kenneth Branagh Comedy Drama Romance
788,tt0107614,mrs. doubtfire,Chris Columbus,Robin Williams,Mara Wilson,Matthew Lawrence,Comedy Drama Family Romance,Robin Williams Mara Wilson Matthew Lawrence Chris Columbus Comedy Drama Family Romance
10447,tt0110678,no escape,John Erick Dowdle,Sterling Jerins,Claire Geare,Sahajak Boonthanakit,Action Thriller,Sterling Jerins Claire Geare Sahajak Boonthanakit John Erick Dowdle Action Thriller
192141,tt1781922,no escape,John Erick Dowdle,Sterling Jerins,Claire Geare,Sahajak Boonthanakit,Action Thriller,Sterling Jerins Claire Geare Sahajak Boonthanakit John Erick Dowdle Action Thriller
9800,tt0107818,philadelphia,Jonathan Demme,Denzel Washington,Tom Hanks,Jason Robards,Drama,Denzel Washington Tom Hanks Jason Robards Jonathan Demme Drama
713,tt0107822,the piano,Jane Campion,Holly Hunter,Ian Mune,Geneviève Lemon,Drama Music Romance,Holly Hunter Ian Mune Geneviève Lemon Jane Campion Drama Music Romance
8291,tt0107840,poetic justice,John Singleton,Janet Jackson,Khandi Alexander,Maya Angelou,Drama Romance,Janet Jackson Khandi Alexander Maya Angelou John Singleton Drama Romance
1245,tt0107943,the remains of the day,James Ivory,Anthony Hopkins,Peter Vaughan,Ben Chaplin,Drama Romance,Anthony Hopkins Peter Vaughan Ben Chaplin James Ivory Drama Romance
11858,tt0110971,renaissance man,Penny Marshall,Ed Begley Jr.,Cliff Robertson,Lillo Brancato,Comedy Drama,Ed Begley Jr. Cliff Robertson Lillo Brancato Penny Marshall Comedy Drama
5550,tt0107978,robocop 3,Fred Dekker,CCH Pounder,Rip Torn,Mako,Action Crime Sci-Fi Thriller,CCH Pounder Rip Torn Mako Fred Dekker Action Crime Sci-Fi Thriller
2088,tt0107983,romeo is bleeding,Peter Medak,Gary Oldman,Michael Wincott,Lena Olin,Action Crime Drama Thriller,Gary Oldman Michael Wincott Lena Olin Peter Medak Action Crime Drama Thriller
47889,tt0108000,ruby in paradise,Victor Nunez,Allison Dean,Todd Field,Dorothy Lyman,Drama Romance,Allison Dean Todd Field Dorothy Lyman Victor Nunez Drama Romance
424,tt0108052,schindler's list,Steven Spielberg,Liam Neeson,Embeth Davidtz,Caroline Goodall,Biography Drama History,Liam Neeson Embeth Davidtz Caroline Goodall Steven Spielberg Biography Drama History
11592,tt0111127,serial mom,John Waters,Kathleen Turner,Sam Waterston,Traci Lords,Comedy Crime Thriller,Kathleen Turner Sam Waterston Traci Lords John Waters Comedy Crime Thriller
8850,tt0111143,the shadow,Russell Mulcahy,Jonathan Winters,Peter Boyle,John Kapelos,Action Adventure Crime Fantasy Mystery Thriller,Jonathan Winters Peter Boyle John Kapelos Russell Mulcahy Action Adventure Crime Fantasy Mystery Thriller
10445,tt0108101,shadowlands,Richard Attenborough,Anthony Hopkins,James Frain,Julian Fellowes,Biography Drama Romance,Anthony Hopkins James Frain Julian Fellowes Richard Attenborough Biography Drama Romance
78,tt0083658,blade runner,Ridley Scott,Harrison Ford,Sean Young,M. Emmet Walsh,Sci-Fi Thriller,Harrison Ford Sean Young M. Emmet Walsh Ridley Scott Sci-Fi Thriller
9607,tt0108255,super mario bros.,Annabel Jankel,Bob Hoskins,Fisher Stevens,Fiona Shaw,Adventure Comedy Family Fantasy Sci-Fi,Bob Hoskins Fisher Stevens Fiona Shaw Annabel Jankel Adventure Comedy Family Fantasy Sci-Fi
10057,tt0108333,the three musketeers,Paul W.S. Anderson,Milla Jovovich,Logan Lerman,Orlando Bloom,Action Adventure Romance,Milla Jovovich Logan Lerman Orlando Bloom Paul W.S. Anderson Action Adventure Romance
41609,tt0040876,the three musketeers,Paul W.S. Anderson,Milla Jovovich,Logan Lerman,Orlando Bloom,Action Adventure Romance,Milla Jovovich Logan Lerman Orlando Bloom Paul W.S. Anderson Action Adventure Romance
2926,tt0072281,the three musketeers,Paul W.S. Anderson,Milla Jovovich,Logan Lerman,Orlando Bloom,Action Adventure Romance,Milla Jovovich Logan Lerman Orlando Bloom Paul W.S. Anderson Action Adventure Romance
82731,tt0012752,the three musketeers,Paul W.S. Anderson,Milla Jovovich,Logan Lerman,Orlando Bloom,Action Adventure Romance,Milla Jovovich Logan Lerman Orlando Bloom Paul W.S. Anderson Action Adventure Romance
140887,tt0024663,the three musketeers,Paul W.S. Anderson,Milla Jovovich,Logan Lerman,Orlando Bloom,Action Adventure Romance,Milla Jovovich Logan Lerman Orlando Bloom Paul W.S. Anderson Action Adventure Romance
52451,tt1509767,the three musketeers,Paul W.S. Anderson,Milla Jovovich,Logan Lerman,Orlando Bloom,Action Adventure Romance,Milla Jovovich Logan Lerman Orlando Bloom Paul W.S. Anderson Action Adventure Romance
110603,tt0032028,the three musketeers,Paul W.S. Anderson,Milla Jovovich,Logan Lerman,Orlando Bloom,Action Adventure Romance,Milla Jovovich Logan Lerman Orlando Bloom Paul W.S. Anderson Action Adventure Romance
11969,tt0108358,tombstone,George P. Cosmatos,Michael Biehn,Dana Delany,Powers Boothe,Action Biography Drama History Romance Western,Michael Biehn Dana Delany Powers Boothe George P. Cosmatos Action Biography Drama History Romance Western
319,tt0108399,true romance,Tony Scott,Brad Pitt,Gary Oldman,Michael Rapaport,Action Crime Drama Romance Thriller,Brad Pitt Gary Oldman Michael Rapaport Tony Scott Action Crime Drama Romance Thriller
11446,tt0114906,welcome to the dollhouse,Todd Solondz,Heather Matarazzo,Ken Leung,Christina Vidal,Comedy Drama,Heather Matarazzo Ken Leung Christina Vidal Todd Solondz Comedy Drama
771,tt0099785,home alone,Chris Columbus,Macaulay Culkin,Devin Ratray,Catherine O'Hara,Comedy Family,Macaulay Culkin Devin Ratray Catherine O'Hara Chris Columbus Comedy Family
251,tt0099653,ghost,Jerry Zucker,Demi Moore,Tony Goldwyn,Phil Leeds,Drama Fantasy Romance Thriller,Demi Moore Tony Goldwyn Phil Leeds Jerry Zucker Drama Fantasy Romance Thriller
138853,tt1655400,ghost,Jerry Zucker,Demi Moore,Tony Goldwyn,Phil Leeds,Drama Fantasy Romance Thriller,Demi Moore Tony Goldwyn Phil Leeds Jerry Zucker Drama Fantasy Romance Thriller
84240,tt2175671,ghost,Jerry Zucker,Demi Moore,Tony Goldwyn,Phil Leeds,Drama Fantasy Romance Thriller,Demi Moore Tony Goldwyn Phil Leeds Jerry Zucker Drama Fantasy Romance Thriller
332512,tt4559932,ghost,Jerry Zucker,Demi Moore,Tony Goldwyn,Phil Leeds,Drama Fantasy Romance Thriller,Demi Moore Tony Goldwyn Phil Leeds Jerry Zucker Drama Fantasy Romance Thriller
812,tt0103639,aladdin,Ron Clements,Robin Williams,Frank Welker,Scott Weinger,Adventure Animation Comedy Family Fantasy Musical Romance,Robin Williams Frank Welker Scott Weinger Ron Clements Adventure Animation Comedy Family Fantasy Musical Romance
9807,tt0090601,aladdin,Ron Clements,Robin Williams,Frank Welker,Scott Weinger,Adventure Animation Comedy Family Fantasy Musical Romance,Robin Williams Frank Welker Scott Weinger Ron Clements Adventure Animation Comedy Family Fantasy Musical Romance
280,tt0103064,terminator 2: judgment day,James Cameron,Joe Morton,Jenette Goldstein,S. Epatha Merkerson,Action Sci-Fi,Joe Morton Jenette Goldstein S. Epatha Merkerson James Cameron Action Sci-Fi
581,tt0099348,dances with wolves,Kevin Costner,Mary McDonnell,Michael Spears,Maury Chaykin,Adventure Drama Western,Mary McDonnell Michael Spears Maury Chaykin Kevin Costner Adventure Drama Western
268,tt0096895,batman,Tim Burton,Michael Gough,Jack Palance,William Hootkins,Action Adventure,Michael Gough Jack Palance William Hootkins Tim Burton Action Adventure
2661,tt0060153,batman,Tim Burton,Michael Gough,Jack Palance,William Hootkins,Action Adventure,Michael Gough Jack Palance William Hootkins Tim Burton Action Adventure
274,tt0102926,the silence of the lambs,Jonathan Demme,Anthony Hopkins,Scott Glenn,Anthony Heald,Crime Drama Horror Thriller,Anthony Hopkins Scott Glenn Anthony Heald Jonathan Demme Crime Drama Horror Thriller
408,tt0029583,snow white and the seven dwarfs,William Cottrell,Adriana Caselotti,Billy Gilbert,Lucille La Verne,Animation Family Fantasy Musical,Adriana Caselotti Billy Gilbert Lucille La Verne William Cottrell Animation Family Fantasy Musical
10020,tt0101414,beauty and the beast,Bill Condon,Emma Watson,Dan Stevens,Luke Evans,Family Fantasy Romance,Emma Watson Dan Stevens Luke Evans Bill Condon Family Fantasy Romance
648,tt0038348,beauty and the beast,Bill Condon,Emma Watson,Dan Stevens,Luke Evans,Family Fantasy Romance,Emma Watson Dan Stevens Luke Evans Bill Condon Family Fantasy Romance
211603,tt0055781,beauty and the beast,Bill Condon,Emma Watson,Dan Stevens,Luke Evans,Family Fantasy Romance,Emma Watson Dan Stevens Luke Evans Bill Condon Family Fantasy Romance
30844,tt1410295,beauty and the beast,Bill Condon,Emma Watson,Dan Stevens,Luke Evans,Family Fantasy Romance,Emma Watson Dan Stevens Luke Evans Bill Condon Family Fantasy Romance
197796,tt2316801,beauty and the beast,Bill Condon,Emma Watson,Dan Stevens,Luke Evans,Family Fantasy Romance,Emma Watson Dan Stevens Luke Evans Bill Condon Family Fantasy Romance
49038,tt0092626,beauty and the beast,Bill Condon,Emma Watson,Dan Stevens,Luke Evans,Family Fantasy Romance,Emma Watson Dan Stevens Luke Evans Bill Condon Family Fantasy Romance
70349,tt0078054,beauty and the beast,Bill Condon,Emma Watson,Dan Stevens,Luke Evans,Family Fantasy Romance,Emma Watson Dan Stevens Luke Evans Bill Condon Family Fantasy Romance
